0.000000,-28.000000,0.100000,0.000000,-0.000000,-0.000000,-0.000000
3.306217,-26.251120,2.495044,1.631140,4.246462,2.195090,0.000000
10.418768,-19.871076,2.764792,3.246237,5.829782,4.745459,0.000000
15.029708,-9.955755,-0.306975,3.315938,9.832322,7.579706,0.000010
6.316315,-1.674318,-3.400022,1.114166,15.112755,11.166384,0.000020
-3.390281,0.499985,0.708730,0.854969,20.080720,16.031226,0.000030
4.663645,10.216259,-0.391558,2.921847,27.052938,20.873200,0.000040
-2.913550,19.659918,-0.874650,0.845701,34.188814,24.784140,0.000050
-1.223344,21.731403,1.127967,2.709871,43.038312,27.343005,0.000050
0.000000,28.000000,0.100000,0.000000,58.995770,29.542025,0.000060
1.646032,0.685084,2.281382
0.585372,0.838143,2.108797
-0.122711,0.631800,2.991940
-1.944246,-0.323925,2.676554
-0.109669,-0.709886,4.496802
1.643862,0.590960,5.232883
-2.105918,0.370851,4.451066
1.917374,-1.352327,3.370814
-0.596099,3.333346,1.746915
-0.320499,-5.035499,2.651126
